2001,10,11,0,17.4,-1.2
2001,10,12,0,15.6,1.4
2001,10,13,0.01,17.8,-2
2001,10,14,0,18,-1
2001,10,15,0,16.8,0.8
2001,10,16,0,18.6,-1.8
2001,10,17,0,16.6,-1.4
2001,10,18,0,20,-2.4
2001,10,19,0,22.2,2
2001,10,20,0,22.6,-5.2
2001,10,21,0,21.8,-3.2
2001,10,22,0,19.6,-1.8
2001,10,23,0,19.8,0.2
2001,10,24,0,19.6,2.2
2001,10,25,0,20.4,-1.8
2001,10,26,0,20.2,1.4
2001,10,27,0,21.2,3
2001,10,28,0,18.6,1
2001,10,29,0,21.4,2
2001,10,30,0,20.6,1.6
2001,10,31,6.1,17.2,3.2
2001,11,1,0.2,14.8,3.6
2001,11,2,0,18,4.2
2001,11,3,0,19.4,-0.4
2001,11,4,0,14.4,-2.8
2001,11,5,0,18.8,0.8
2001,11,6,0,19.8,2.2
2001,11,7,0,21.8,-1
2001,11,8,0,18.8,2.2
2001,11,9,0,17.4,3.6
2001,11,10,0,21.8,1.4
2001,11,11,0,22.2,2
2001,11,12,0,23.8,0.2
2001,11,13,0,22.6,0.8
2001,11,14,0,22.8,-2.8
2001,11,15,0,22.4,-2.2
2001,11,16,0,21.8,1.2
2001,11,17,0,21.6,0.4
2001,11,18,0,21,-1.4
2001,11,19,0,21.4,-2.6
2001,11,20,0,21.6,-0.2
2001,11,21,0,22.2,4.4
2001,11,22,0,20.4,1
2001,11,23,0,22.4,2.8
2001,11,24,0,22.2,0.4
2001,11,25,11.5,20.2,3.4
2001,11,26,0,18.2,2.4
2001,11,27,0,18,5
2001,11,28,9.9,20.2,5.4
2001,11,29,1.1,17.8,4.6
2001,11,30,0,19.8,3.6
2001,12,1,0,19.8,-0.6
2001,12,2,0,20.4,1.2
2001,12,3,0,19.4,2.6
2001,12,4,0,19.2,-5.4
2001,12,5,0,19,0
2001,12,6,2.3,16,0.2
2001,12,7,0,15.4,1.4
2001,12,8,2.2,17,0.4
2001,12,9,0,16,3.8
2001,12,10,0,19.4,2.8
2001,12,11,0,20.6,-0.6
2001,12,12,0,21,1.2
2001,12,13,0,20.8,0.4
2001,12,14,0,18.4,3.4
2001,12,15,6.1,11.4,1
2001,12,16,0.8,15,4.2
2001,12,17,9.9,14.4,5
2001,12,18,3,13.2,4.8
2001,12,19,0,17.4,1
2001,12,20,0,17.2,1.6
2001,12,21,0,17.6,2.2
2001,12,22,4.1,14.8,4.6
2001,12,23,1.4,15.4,3
2001,12,24,0,15.2,4.8
2001,12,25,0,16.8,1.4
